10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
5
10
10
9
9
10
10
9
10
10
10
9
7
10
9
9
7
10
10
3
10
10
10
6
9
6
8
5
4
9
5
2
9
8
7
8
6
1
8
7
6
8
2
3
3
3
4
6
7
7
6
3
10
10
10
1
6
10
9
1
6
3
3
9
9
6
1
6
9
9
9
6
7
6
8
6
5
8
3
7
5
7
8
4
9
4
5
9
8
3
7
8
5
8
5
8
2
7
7
7
9
5
8
2
5
7
8
8
7
7
9
9
9
9
9
8
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
10
10
9
10
10
10
3
4
5
8
7
6
8
6
7
3
6
5
2
4
3
5
3
6
7
6
6
4
8
4
4
2
7
2
3
3
4
4
2
3
3
9
10
9
7
9
6
9
5
9
10
6
10
8
10
9
10
5
10
9
8
10
10
10
10
8
8
4
10
10
10
10
