10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
8
10
10
8
10
10
10
7
10
10
10
10
5
10
8
8
8
10
10
2
10
10
10
5
7
7
7
4
4
8
4
1
8
7
5
7
5
1
8
7
5
8
1
0
0
0
5
5
7
7
5
4
10
10
10
1
8
10
8
2
7
2
1
8
8
7
1
8
10
8
10
8
8
5
7
7
7
8
2
5
8
8
8
4
10
4
5
8
10
4
7
8
8
8
5
8
2
7
7
8
8
5
8
2
5
7
10
10
8
8
10
10
8
8
10
10
8
7
8
8
7
7
8
8
5
7
7
8
5
7
7
5
8
4
7
10
8
8
1
2
5
10
7
5
8
7
7
2
5
7
2
4
4
4
2
8
8
8
8
2
8
1
2
1
8
4
1
2
2
2
2
2
2
10
10
10
5
10
5
10
5
10
10
4
10
7
10
8
10
5
10
8
8
10
10
10
10
8
8
5
10
10
10
10
1
7
7
4
8
5
4
0
2
2
4
5
4
1
2
2
4
4
2
4
5
7
4
4
10
8
8
4
4
4
8
2
1
2
0
2
1
4
5
2
2
2
2
2
2
1
5
7
8
5
8
1
1
1
1
7
4
2
2
1
4
2
2
2
7
4
7
1
4
4
4
5
10
1
1
7
4
10
10
10
10
10
10
10
10
