10
10
10
10
10
10
10
10
10
10
10
10
7
10
10
10
10
10
10
10
10
10
10
9
9
9
10
9
9
10
10
9
9
10
9
9
9
10
10
7
9
10
10
6
8
9
8
4
7
10
7
7
7
10
7
10
9
7
7
8
6
8
8
7
9
7
9
7
8
8
8
8
10
9
9
4
6
10
10
3
5
4
6
10
10
8
8
8
9
9
8
8
6
5
6
6
7
6
5
6
5
5
6
5
6
4
4
7
7
5
6
6
6
6
4
8
8
9
10
8
10
7
10
8
3
6
8
9
7
7
8
8
8
8
8
8
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
5
8
4
7
4
7
8
8
7
7
7
9
3
2
7
7
4
7
7
8
8
5
10
7
7
6
7
7
7
7
7
10
5
7
9
8
9
10
10
10
10
9
10
10
10
6
10
9
10
9
8
9
9
10
9
10
10
10
10
9
9
9
10
10
10
10
