10,7.818380841,19.24389201,-37.79060469,53.4742,2,-11.862461,3.152219633,-72.90500714,-0.3824759549,0.1266928076,-0.9152385968,0,0,0,0,0,0,35.66870444,-24.02931107,-90.4317402,0.2249570919,-0.0957077721,-0.9696563154,0,0,0,0,0,0,0,0,0,0,0,0
10,17.79394683,26.75563335,-45.2406357,59.9014,2,0,0,0,0,0,0,-16.63724639,20.98507729,-97.60656245,0.02378356933,0.1955620618,-0.9804031473,31.01466436,-2.73513344,-107.8992476,0.2067182068,0.2224256602,-0.9527819298,0,0,0,0,0,0,0,0,0,0,0,0
10,8.785960035,30.63529301,-44.24803499,59.3837,2,0,0,0,0,0,0,-25.45959501,16.39842061,-94.41352561,-0.0935006516,0.3036643748,-0.9481798623,24.47008575,-12.46783628,-102.6700164,0.1846484064,-0.01147203392,-0.9827371524,0,0,0,0,0,0,0,0,0,0,0,0
10,2.816558983,-20.51450844,-27.74497367,60.2299,2,0,0,0,0,0,0,-11.19849857,-15.20257456,-94.52811622,-0.03422047796,-0.2412950596,-0.9698481125,17.52356399,1.310894254,-87.53461193,0.02005483653,0.1174750318,-0.9928731398,0,0,0,0,0,0,0,0,0,0,0,0
10,6.361221143,14.17882554,-35.70251379,49.9099,2,0,0,0,0,0,0,-9.056274757,24.0755629,-71.68352029,-0.0782327683,0.2743438618,-0.9584437507,17.21217191,-16.19354346,-94.94292115,0.08533357095,-0.007204560351,-0.9963267646,0,0,0,0,0,0,0,0,0,0,0,0
10,1.84716759,41.88582321,-36.21930508,71.6537,2,0,0,0,0,0,0,-22.43598964,6.34960481,-99.88788717,0.03536736776,-0.4382705252,-0.8981465909,22.45805276,-9.405189772,-92.82585673,0.03020917185,-0.4612253809,-0.8867690553,0,0,0,0,0,0,0,0,0,0,0,0
10,-7.771087012,-36.83389359,-34.50135135,60.8825,2,0,0,0,0,0,0,-15.66050693,-6.088925535,-104.7292016,-0.06498881592,-0.2407583102,-0.9684068926,9.320481204,-15.47998515,-72.98057399,0.4396703446,-0.5143286637,-0.7363124848,0,0,0,0,0,0,0,0,0,0,0,0
10,16.32760568,45.45631137,-23.64417898,69.8895,2,-15.13947341,1.933558691,-53.00125035,0.3182702054,-0.03532119687,-0.9473416195,0,0,0,0,0,0,7.479127001,21.99655505,-98.68373184,0.1542349255,0.6300250358,-0.7611052626,0,0,0,0,0,0,0,0,0,0,0,0
9,-26.697578,6.252183983,-29.20852496,88.7045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-9.762517075,5.258606238,-8.622083827,65.4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-5.465878624,-0.8605042347,-19.31571466,76.15,1,-51.84576011,35.94810479,-95.51694631,-0.4069155864,0.6305638033,-0.6609155795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-28.15667369,16.87212579,-12.37825033,93.1882,1,-44.269969,55.23680545,-102.2338254,-0.7108863677,0.7023424685,-0.03681837822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-4.057426934,-0.790538396,-2.145792617,62.3638,1,-24.84672742,20.70658368,-83.07051857,0.05772039343,0.2934426954,-0.9542323898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-10.7758676,55.81356111,-23.45813841,83.7107,1,-54.87041872,19.03980225,-97.52730978,-0.934127274,-0.3315238196,-0.1322779448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-19.71850399,65.15466421,10.07101572,105.904,1,-59.04422821,-6.434809363,-73.00914197,-0.7516323755,-0.07238880316,-0.65559799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1.444570805,87.60515255,-20.5655295,117.192,1,-43.43883852,8.925057829,-107.8211502,-0.8042120917,-0.01400950339,-0.5941774458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1.598155523,41.6075344,-26.45767288,78.4192,1,-28.83077694,19.60188713,-121.6576341,-0.1256440764,0.5584307095,-0.8199806243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-7.680328059,19.52145467,-6.786477169,70.2749,1,-35.59620963,27.90829646,-112.7598534,-0.1026054848,0.5901248793,-0.8007652053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-13.53988646,24.00648243,-17.5412398,76.9344,1,0,0,0,0,0,0,9.06195218,-15.80561656,-93.80162614,0.1694341919,-0.7293104383,-0.6628710447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4.397221513,7.552321194,-34.06642632,63.066,2,0,0,0,0,0,0,-49.48418377,-18.32794824,-75.6030597,-0.5348613082,-0.4675250654,-0.703806971,51.8398513,-16.7190506,-72.62083983,0.2155258932,-0.5186972185,-0.8273466126,0,0,0,0,0,0,0,0,0,0,0,0
8,1.966094194,28.92573112,-30.65345354,73.7047,2,0,0,0,0,0,0,-70.04145038,-18.7069297,-61.92342429,-0.4377245314,-0.2279320332,-0.8697378265,61.06339307,-17.46390813,-56.79097985,0.3123400773,-0.6058575729,-0.7316971338,0,0,0,0,0,0,0,0,0,0,0,0
8,11.27038572,-20.04939274,-33.78931553,58.3005,2,0,0,0,0,0,0,-36.97038025,-25.48319448,-78.67902296,-0.4340798204,-0.5910395355,-0.6798869401,61.71272579,-1.200308463,-79.1365796,0.498439616,-0.3287459882,-0.8021740897,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.1560976769,-34.35007412,-36.28161134,61.6796,2,0,0,0,0,0,0,-54.54631528,-27.77699998,-91.80784756,-0.3394923581,0.01897247076,-0.9404175892,42.34831785,2.641264233,-86.32185029,0.1188634472,0.1985116303,-0.9728642166,0,0,0,0,0,0,0,0,0,0,0,0
8,9.65262498,-2.420620323,-17.8851071,65.5672,3,0,0,0,0,0,0,-44.55371059,6.587856974,-68.22980339,-0.05758652673,-0.2678892888,-0.9617275783,49.18224776,2.758432771,-100.1642297,0.572301762,-0.2551457829,-0.7793405622,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.2600652199,-14.85178078,-27.82514512,61.8009,4,-81.36096884,1.243461769,-15.42956149,-0.9483698163,0.06973353378,-0.3094066259,-11.82569982,-8.429346311,-102.9379215,0.08551006332,-0.2190893877,-0.9719504461,74.70062977,-24.35673335,-45.34715532,0.5220017915,-0.5132019282,-0.6812764666,0,0,0,0,0,0,0,0,0,0,0,0
8,-6.885198195,-61.93039446,-11.44685598,86.0941,4,-88.83556675,1.75294004,-13.81012633,-0.937160605,0.3353034347,0.09644073266,-13.10984021,-27.7015687,-102.4525367,0.008099489317,-0.460149202,-0.8878046235,77.06904506,-30.82177366,-42.49580228,0.5168785657,-0.6234115222,-0.5866806875,0,0,0,0,0,0,0,0,0,0,0,0
7,28.16032287,-45.16159748,-50.25504428,70.1404,4,61.56673541,4.437447307,-83.13763612,0.2943586753,-0.1010057565,-0.9503426357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5.610483891,-45.16747489,-15.9388229,85.6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-4.692719503,-18.19373814,-20.76617101,66.1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9.408607403,-41.59607387,-27.35065421,75.8687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16.52265163,-58.70978244,-23.26317559,88.9433,2,0.476298133,17.49652469,-87.66389207,0.7124229948,0.2155169925,-0.6678366758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
