10
10
10
10
10
10
10
10
10
10
9
9
10
10
10
10
10
10
9
10
10
10
10
7
8
9
10
9
9
9
10
7
9
9
8
7
7
10
10
2
9
9
9
5
7
9
7
4
8
8
4
3
7
8
7
7
6
3
6
7
6
8
3
3
4
3
6
5
6
6
6
6
8
8
10
7
7
9
9
3
4
4
6
10
9
7
6
8
8
9
7
7
7
8
9
9
10
9
3
6
6
8
10
5
8
6
6
9
9
6
9
9
7
9
3
6
4
7
7
5
7
5
7
6
5
6
7
7
6
6
6
6
6
6
6
6
7
6
6
6
6
7
6
6
6
6
6
6
5
6
5
5
7
5
6
6
6
7
6
3
7
5
8
7
8
6
7
4
4
7
4
6
7
3
2
8
8
7
7
6
10
6
7
6
9
4
5
9
8
10
6
5
9
9
10
10
10
10
9
10
9
10
10
6
9
9
10
9
8
8
9
10
4
10
10
10
10
10
9
4
9
9
9
8
8
10
9
7
9
6
2
10
6
5
6
9
4
7
9
6
4
6
5
7
7
7
4
5
8
10
8
4
4
4
6
6
2
5
3
3
3
7
8
5
5
6
3
1
1
2
9
9
10
9
7
3
8
3
6
9
4
4
5
3
3
3
4
5
6
5
5
4
6
2
9
5
10
9
4
9
9
8
9
10
10
9
10
10
10
